Year,Make,Model,Price,Miles,Age,Norm_Price,Norm_Miles,Norm_Age,Composite_Score,Rank
2020,Jeep,Grand Cherokee Limited 4WD,26998,58000,4,0.14064183649566653,0.42002100105005247,0.0,0.21039140221241565,8751.0
2021,BMW,X3 xDrive30i AWD,26500,71000,3,0.1639728273600376,0.2900145007250362,0.25,0.21038804663353342,8752.0
2021,BMW,3 Series 330i xDrive,27998,57000,3,0.09379245724994156,0.43002150107505377,0.25,0.21028192467248105,8753.0
2022,Tesla,Model 3 Long Range AWD,28995,56000,2,0.047083626141953605,0.44002200110005496,0.5,0.21025677601518866,8754.0
2020,Cadillac,XT4 Premium Luxury AWD,28818,41000,4,0.055375966268446986,0.5900295014750737,0.0,0.21023443020359028,8755.0
2020,Mercedes-Benz,C-Class C 300 Sedan 4MATIC,28500,44000,4,0.07027406886858767,0.56002800140007,0.0,0.2101728417411736,8756.0
2022,Chrysler,Pacifica Touring L FWD,28998,56000,2,0.0469430780042166,0.44002200110005496,0.5,0.21017244713254646,8757.0
2020,Ford,Ranger XLT 2WD SuperCrew 5' Box,25835,69000,4,0.19512766455844477,0.3100155007750387,0.0,0.21008124896757846,8758.0
2020,Jeep,Grand Cherokee Altitude 4WD,29998,30000,4,9.369875849163378e-05,0.7000350017500875,0.0,0.2100667197801212,8761.0
2020,BMW,5 Series 530i xDrive,29998,30000,4,9.369875849163378e-05,0.7000350017500875,0.0,0.2100667197801212,8761.0
2020,Jeep,Wrangler Unlimited Sport,29998,30000,4,9.369875849163378e-05,0.7000350017500875,0.0,0.2100667197801212,8761.0
2020,Honda,CR-V Hybrid EX-L AWD,29998,30000,4,9.369875849163378e-05,0.7000350017500875,0.0,0.2100667197801212,8761.0
2020,Chrysler,Pacifica Touring FWD,29998,30000,4,9.369875849163378e-05,0.7000350017500875,0.0,0.2100667197801212,8761.0
2021,Toyota,Camry Hybrid XLE CVT,29500,43000,3,0.023424689622862482,0.5700285014250712,0.25,0.21006336420123883,8764.0
2023,Toyota,Camry XSE Automatic AWD,29998,55000,1,9.369875849163378e-05,0.45002250112505626,0.75,0.21006296959261186,8765.0
2021,Ram,"1500 Big Horn Quad Cab 6'4"" Box 4WD",29295,45000,3,0.03302881236823629,0.5500275013750687,0.25,0.2098255378334624,8766.0
2020,Hyundai,Palisade SEL FWD,22856,97000,4,0.3346919653314595,0.030001500075003795,0.0,0.20981562922137684,8767.0
2022,Chrysler,Pacifica Limited FWD,28480,61000,2,0.07121105645350201,0.3900195009750488,0.5,0.20973248416461582,8768.0
2022,Tesla,Model 3 Long Range AWD,29977,47000,2,0.00107753572265179,0.5300265013250662,0.5,0.2096544718311109,8769.0
2020,Honda,CR-V EX-L FWD,26281,65000,4,0.1742328414148513,0.3500175008750437,0.0,0.20954495511142388,8770.0
2021,Kia,Telluride SX AWD,29950,39000,3,0.0023424689622864037,0.6100305015250762,0.25,0.2094146318348947,8771.0
2021,BMW,3 Series 330i RWD,27499,62000,3,0.11717029749355823,0.3800190009500475,0.25,0.20930787878114918,8772.0
2022,Dodge,Challenger R/T RWD,29990,47000,2,0.00046849379245728073,0.5300265013250662,0.5,0.20928904667299425,8773.0
2020,Mercedes-Benz,GLC GLC 300 SUV RWD,27998,49000,4,0.09379245724994156,0.5100255012750637,0.0,0.20928312473248406,8774.0
2020,Mercedes-Benz,GLC GLC 300 SUV RWD,27999,49000,4,0.09374560787069575,0.5100255012750637,0.0,0.20925501510493658,8775.0
2021,Chevrolet,Camaro LT with 1LT Coupe,28998,48000,3,0.0469430780042166,0.520026001300065,0.25,0.20917364719254947,8777.0
2021,Toyota,RAV4 Hybrid LE AWD,28998,48000,3,0.0469430780042166,0.520026001300065,0.25,0.20917364719254947,8777.0
2021,Honda,Passport EX-L AWD,28998,48000,3,0.0469430780042166,0.520026001300065,0.25,0.20917364719254947,8777.0
2020,Toyota,Tacoma SR Double Cab 5' Bed I4 2WD Automatic,24800,79000,4,0.24361677207777,0.21001050052502623,0.0,0.20917321340416983,8779.0
2022,Mazda,CX-9 Carbon Edition AWD,29998,47000,2,9.369875849163378e-05,0.5300265013250662,0.5,0.20906416965261482,8780.5
2022,Volvo,XC60 B5 Momentum FWD,29998,47000,2,9.369875849163378e-05,0.5300265013250662,0.5,0.20906416965261482,8780.5
2021,Mazda,CX-9 Signature AWD,28914,49000,3,0.050878425860857446,0.5100255012750637,0.25,0.20853470589903358,8782.0
2020,Mercedes-Benz,C-Class C 300 Sedan RWD,25998,68000,4,0.1874912157413915,0.32001600080004,0.0,0.2084995296848469,8783.0
2021,Honda,CR-V EX-L FWD,27748,60000,3,0.1055048020613727,0.40002000100005,0.25,0.2083088815368386,8784.0
2020,Mercedes-Benz,GLB GLB 250 4MATIC,28998,40000,4,0.0469430780042166,0.600030001500075,0.0,0.20817484725255245,8785.0
2021,Mercedes-Benz,C-Class C 300 Sedan RWD,29998,39000,3,9.369875849163378e-05,0.6100305015250762,0.25,0.20806536971261783,8787.0
2021,Buick,Enclave Essence AWD,29998,39000,3,9.369875849163378e-05,0.6100305015250762,0.25,0.20806536971261783,8787.0
2021,Jeep,Grand Cherokee WK 80th Anniversary 4WD,29998,39000,3,9.369875849163378e-05,0.6100305015250762,0.25,0.20806536971261783,8787.0
2021,Volvo,XC60 T5 Momentum AWD,29999,39000,3,4.684937924581689e-05,0.6100305015250762,0.25,0.20803726008507034,8789.0
2021,Subaru,Ascent Limited 7-Passenger,24987,86000,3,0.23485593815881955,0.14000700035001745,0.25,0.20791566300029696,8790.0
2020,Lexus,NX NX 300 FWD,28700,43000,4,0.0609041930194425,0.5700285014250712,0.0,0.20755106623918684,8791.0
2021,Jeep,Grand Cherokee WK Limited 4WD,23935,96000,3,0.2841414851253221,0.040002000100004986,0.25,0.20748549110519476,8792.0
2020,Jaguar,F-PACE Premium 25t,26998,59000,4,0.14064183649566653,0.4100205010250513,0.0,0.20739125220491528,8793.5
2020,Cadillac,XT5 Premium Luxury AWD,26998,59000,4,0.14064183649566653,0.4100205010250513,0.0,0.20739125220491528,8793.5
2020,Honda,Odyssey EX-L,26999,59000,4,0.1405949871164207,0.4100205010250513,0.0,0.20736314257736782,8795.0
2021,Chrysler,Pacifica Hybrid Touring L FWD,27998,58000,3,0.09379245724994156,0.42002100105005247,0.25,0.20728177466498066,8796.0
2020,Mercedes-Benz,GLB GLB 250 4MATIC,29998,31000,4,9.369875849163378e-05,0.6900345017250862,0.0,0.2070665697726208,8797.0
2021,Volvo,XC60 T5 Momentum AWD,27900,59000,3,0.09838369641602251,0.4100205010250513,0.25,0.2070363681571289,8798.0
2021,Honda,Accord Sport 1.5T CVT,24700,89000,3,0.24830171000234258,0.11000550027501377,0.25,0.20698267608390966,8799.0
2020,Ford,Explorer Limited RWD,24986,78000,4,0.23490278753806515,0.22001100055002754,0.0,0.20694497268784734,8800.0
2021,Ford,Explorer Limited RWD,27698,61000,3,0.1078472710236591,0.3900195009750488,0.25,0.20671421290671008,8801.0
2021,Ram,"1500 Big Horn Crew Cab 5'7"" Box 2WD",29735,42000,3,0.012415085500117273,0.5800290014500724,0.25,0.2064577517350921,8802.0
2020,Lincoln,Nautilus Reserve FWD,25542,73000,4,0.20885453267744203,0.2700135006750337,0.0,0.20631676980897531,8803.0
2020,Subaru,Outback 2.4T Touring XT,27998,50000,4,0.09379245724994156,0.5000250012500624,0.0,0.20628297472498366,8804.5
2020,Jaguar,F-PACE Prestige 25t,27998,50000,4,0.09379245724994156,0.5000250012500624,0.0,0.20628297472498366,8804.5
2022,Cadillac,XT5 Premium Luxury AWD,29992,48000,2,0.000374795033965869,0.520026001300065,0.5,0.20623267741039902,8806.0
2022,Ram,"1500 Lone Star Quad Cab 6'4"" Box 2WD",29995,48000,2,0.00023424689622864037,0.520026001300065,0.5,0.2061483485277567,8807.0
2022,Audi,A4 S line Premium Plus 45 TFSI quattro,29998,48000,2,9.369875849163378e-05,0.520026001300065,0.5,0.2060640196451145,8808.0
2021,Jeep,Grand Cherokee WK High Altitude RWD,27935,59000,3,0.09674396814242225,0.4100205010250513,0.25,0.20605253119296874,8809.0
2021,Volkswagen,Atlas 3.6L V6 SEL FWD,28789,51000,3,0.05673459826657301,0.49002450122506125,0.25,0.20604810932746215,8810.0
2020,Jeep,Grand Cherokee Altitude 4WD,27900,51000,4,0.09838369641602251,0.49002450122506125,0.0,0.20603756821713187,8811.0
2022,Dodge,Challenger R/T RWD,30000,48000,2,0.0,0.520026001300065,0.5,0.20600780039001954,8812.0
2022,Chevrolet,Colorado LT Crew Cab Short Box 4WD,28400,63000,2,0.07495900679316003,0.3700185009250463,0.5,0.2059809543534099,8813.0
2021,Mercedes-Benz,GLB GLB 250,27643,62000,3,0.11042398688217392,0.3800190009500475,0.25,0.20526009241431858,8814.0
2020,INFINITI,QX60 SIGNATURE EDITION AWD,25900,70000,4,0.19208245490747244,0.3000150007500375,0.0,0.2052539731694947,8815.0
2021,Ford,Explorer Limited RWD,29998,40000,3,9.369875849163378e-05,0.600030001500075,0.25,0.20506521970511746,8818.0
2021,Mercedes-Benz,GLA GLA 250 4MATIC,29998,40000,3,9.369875849163378e-05,0.600030001500075,0.25,0.20506521970511746,8818.0
2021,Toyota,Highlander LE AWD,29998,40000,3,9.369875849163378e-05,0.600030001500075,0.25,0.20506521970511746,8818.0
2021,Mercedes-Benz,C-Class C 300 Sedan 4MATIC,29998,40000,3,9.369875849163378e-05,0.600030001500075,0.25,0.20506521970511746,8818.0
2021,Cadillac,XT5 Premium Luxury AWD,29998,40000,3,9.369875849163378e-05,0.600030001500075,0.25,0.20506521970511746,8818.0
2020,Jeep,Grand Cherokee Overland 4WD,23998,88000,4,0.2811899742328414,0.12000600030001496,0.0,0.20471578462970932,8821.0
2021,Ford,Explorer Limited RWD,28204,57000,3,0.08414148512532216,0.43002150107505377,0.25,0.20449134139770941,8822.0
2020,Jeep,Grand Cherokee Altitude 4WD,26998,60000,4,0.14064183649566653,0.40002000100005,0.0,0.2043911021974149,8823.5
2020,Ford,Mustang EcoBoost Premium Fastback,26998,60000,4,0.14064183649566653,0.40002000100005,0.0,0.2043911021974149,8823.5
2022,Toyota,Avalon XLE FWD,28778,60000,2,0.05724994143827611,0.40002000100005,0.5,0.20435596516298066,8825.0
2021,Chrysler,Pacifica Hybrid Touring L FWD,27998,59000,3,0.09379245724994156,0.4100205010250513,0.25,0.20428162465748032,8826.5
2021,Chevrolet,Colorado WT Crew Cab Short Box 4WD,27998,59000,3,0.09379245724994156,0.4100205010250513,0.25,0.20428162465748032,8826.5
2020,Ford,F-150 XLT SuperCrew 5.5' Box 2WD,28498,46000,4,0.07036776762707908,0.5400270013500674,0.0,0.2042287609812677,8828.0
2020,Ford,Explorer XLT 4WD,29998,32000,4,9.369875849163378e-05,0.680034001700085,0.0,0.20406641976512047,8829.0
2021,Acura,TLX FWD with Technology Package,29500,45000,3,0.023424689622862482,0.5500275013750687,0.25,0.2040630641862381,8830.5
2021,Buick,Envision Avenir AWD,29500,45000,3,0.023424689622862482,0.5500275013750687,0.25,0.2040630641862381,8830.5
2020,Chevrolet,Blazer RS AWD,29788,34000,4,0.009932068400093863,0.6600330016500825,0.0,0.20396914153508106,8832.0
2021,INFINITI,QX50 SENSORY AWD,28982,50000,3,0.047692668072148114,0.5000250012500624,0.25,0.2036231012183076,8833.0
2020,Honda,Odyssey LX,27998,51000,4,0.09379245724994156,0.49002450122506125,0.0,0.2032828247174833,8834.5
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,27998,51000,4,0.09379245724994156,0.49002450122506125,0.0,0.2032828247174833,8834.5
2020,Honda,Pilot EX-L FWD,26186,68000,4,0.17868353244319524,0.32001600080004,0.0,0.20321491970592914,8836.0
2021,Mercedes-Benz,GLA GLA 250 4MATIC,28998,50000,3,0.0469430780042166,0.5000250012500624,0.25,0.20317334717754867,8837.0
2022,Jeep,Grand Cherokee WK Laredo X 4WD,29998,49000,2,9.369875849163378e-05,0.5100255012750637,0.5,0.20306386963761408,8838.5
2022,Chevrolet,Traverse LT Cloth with 1LT AWD,29998,49000,2,9.369875849163378e-05,0.5100255012750637,0.5,0.20306386963761408,8838.5
2020,Jeep,Grand Cherokee High Altitude RWD,28648,45000,4,0.06334036074022031,0.5500275013750687,0.0,0.2030124668566528,8840.0
2020,Chevrolet,Blazer RS FWD,27798,53000,4,0.10316233309908651,0.47002350117505876,0.0,0.2029044502119695,8841.0
2020,Subaru,Outback 2.5i Touring,22998,98000,4,0.3280393534785664,0.020001000050002493,0.0,0.20282391210214057,8842.0
2021,Honda,Passport EX-L FWD,23998,97000,3,0.2811899742328414,0.030001500075003795,0.25,0.20271443456220598,8843.0
2021,Subaru,Forester 2.5i Touring,24535,92000,3,0.25603185757788727,0.08000400020000997,0.25,0.20262031460673535,8844.0
2020,Hyundai,Palisade SEL FWD,28998,42000,4,0.0469430780042166,0.5800290014500724,0.0,0.20217454723755168,8846.0
2020,Toyota,Tacoma SR Access Cab 6' Bed I4 4WD Automatic,28998,42000,4,0.0469430780042166,0.5800290014500724,0.0,0.20217454723755168,8846.0
2020,Mercedes-Benz,GLB GLB 250 4MATIC,28998,42000,4,0.0469430780042166,0.5800290014500724,0.0,0.20217454723755168,8846.0
2021,Volkswagen,Atlas Cross Sport 2.0T SEL 4MOTION,29998,41000,3,9.369875849163378e-05,0.5900295014750737,0.25,0.20206506969761706,8849.0
2021,Honda,Odyssey LX,29998,41000,3,9.369875849163378e-05,0.5900295014750737,0.25,0.20206506969761706,8849.0
2021,GMC,Canyon Elevation Standard Crew Cab Short Box 2WD,29998,41000,3,9.369875849163378e-05,0.5900295014750737,0.25,0.20206506969761706,8849.0
2022,Toyota,Avalon Limited FWD,29500,54000,2,0.023424689622862482,0.46002300115005745,0.5,0.2020617141187347,8851.5
2022,Jeep,Grand Cherokee L Altitude RWD,29500,54000,2,0.023424689622862482,0.46002300115005745,0.5,0.2020617141187347,8851.5
2021,Dodge,Durango GT Plus RWD,28300,57000,3,0.07964394471773262,0.43002150107505377,0.25,0.2017928171531557,8853.0
2021,Toyota,Highlander L FWD,28944,51000,3,0.049472944483485604,0.49002450122506125,0.25,0.2016911170576097,8854.0
2020,BMW,X3 xDrive30i AWD,26998,61000,4,0.14064183649566653,0.3900195009750488,0.0,0.20139095218991454,8855.0
2021,Chevrolet,Express Cargo Van 2500 SWB,27995,60000,3,0.09393300538767879,0.40002000100005,0.25,0.20136580353262226,8856.0
2021,Jeep,Wrangler Unlimited Sahara High Altitude,26288,76000,3,0.17390489576013124,0.24001200060003003,0.25,0.20134653763608776,8857.0
2021,Ford,Explorer Limited RWD,28960,51000,3,0.04872335441555409,0.49002450122506125,0.25,0.2012413630168508,8858.0
2022,Chrysler,Pacifica Hybrid Touring L FWD,28998,59000,2,0.0469430780042166,0.4100205010250513,0.5,0.20117199711004535,8859.0
2020,Honda,Accord Touring 2.0T Automatic,25835,72000,4,0.19512766455844477,0.280014000700035,0.0,0.20108079894507735,8860.0
2020,Mercedes-Benz,C-Class C 300 Sedan 4MATIC,29998,33000,4,9.369875849163378e-05,0.6700335016750838,0.0,0.2010662697576201,8862.5
2020,Audi,Q5 Premium,29998,33000,4,9.369875849163378e-05,0.6700335016750838,0.0,0.2010662697576201,8862.5
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,29998,33000,4,9.369875849163378e-05,0.6700335016750838,0.0,0.2010662697576201,8862.5
2020,Cadillac,XT5 Premium Luxury AWD,29998,33000,4,9.369875849163378e-05,0.6700335016750838,0.0,0.2010662697576201,8862.5
2020,Toyota,Tacoma SR Double Cab 5' Bed I4 2WD Automatic,26700,64000,4,0.15460295151089265,0.360018000900045,0.0,0.20076717117654908,8865.0
2020,Ram,"1500 Classic Tradesman Crew Cab 5'7"" Box 2WD",26811,63000,4,0.1494026704146172,0.3700185009250463,0.0,0.20064715252628418,8866.0
2020,Kia,Telluride EX AWD,25000,80000,4,0.23424689622862505,0.20001000050002504,0.0,0.20055113788718254,8867.0
2020,Ford,Explorer XLT 4WD,26495,66000,4,0.16420707425626624,0.3400170008500425,0.0,0.2005293448087725,8868.0
2020,Rover,Range Rover Evoque P250 SE,27998,52000,4,0.09379245724994156,0.48002400120005995,0.0,0.20028267470998293,8869.5
2020,GMC,Acadia SLT AWD,27998,52000,4,0.09379245724994156,0.48002400120005995,0.0,0.20028267470998293,8869.5
2021,Volvo,XC40 T5 R-Design AWD,23979,98000,3,0.28208011243851017,0.020001000050002493,0.25,0.20024836747810681,8871.0
2021,Honda,Pilot EX-L FWD,28999,51000,3,0.04689622862497078,0.49002450122506125,0.25,0.20014508754250082,8872.0
2022,Honda,CR-V Touring AWD,29998,50000,2,9.369875849163378e-05,0.5000250012500624,0.5,0.2000637196301137,8873.0
2020,Honda,CR-V Touring AWD,22994,99000,4,0.32822675099554943,0.010000500025001191,0.0,0.19993620060483003,8874.0
2022,Dodge,Durango GT Plus RWD,29152,58000,2,0.039728273600374786,0.42002100105005247,0.5,0.1998432644752406,8875.0
2020,Acura,MDX Standard SH-AWD,27589,56000,4,0.11295385336144315,0.44002200110005496,0.0,0.1997789123468824,8876.0
2020,Honda,CR-V EX AWD,25789,73000,4,0.19728273600374813,0.2700135006750337,0.0,0.199373691804759,8877.0
2020,Mercedes-Benz,GLB GLB 250 4MATIC,28998,43000,4,0.0469430780042166,0.5700285014250712,0.0,0.19917439723005131,8878.5
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,28998,43000,4,0.0469430780042166,0.5700285014250712,0.0,0.19917439723005131,8878.5
2021,BMW,3 Series 330i RWD,29998,42000,3,9.369875849163378e-05,0.5800290014500724,0.25,0.1990649196901167,8882.0
2021,Jeep,Grand Cherokee WK Limited 4WD,29998,42000,3,9.369875849163378e-05,0.5800290014500724,0.25,0.1990649196901167,8882.0
2021,BMW,3 Series 330e Plug-In Hybrid RWD,29998,42000,3,9.369875849163378e-05,0.5800290014500724,0.25,0.1990649196901167,8882.0
2021,Ford,Explorer XLT 4WD,29998,42000,3,9.369875849163378e-05,0.5800290014500724,0.25,0.1990649196901167,8882.0
2021,BMW,X3 xDrive30i AWD,29998,42000,3,9.369875849163378e-05,0.5800290014500724,0.25,0.1990649196901167,8882.0
2021,Tesla,Model 3 Long Range Dual Motor AWD,28830,53000,3,0.05481377371749829,0.47002350117505876,0.25,0.1988953145830166,8885.0
2020,Acura,MDX Standard SH-AWD,26555,66000,4,0.16139611150152278,0.3400170008500425,0.0,0.19884276715592641,8886.0
2022,Volvo,XC60 B5 Momentum AWD,28228,67000,2,0.08301710002342477,0.3300165008250412,0.5,0.19881521026156723,8887.0
2021,Lexus,NX NX 300h AWD,27988,61000,3,0.09426095104239884,0.3900195009750488,0.25,0.19856242091795392,8888.0
2020,Honda,Passport EX-L AWD,26995,62000,4,0.14078238463340376,0.3800190009500475,0.0,0.1984751310650565,8889.0
2022,Honda,Accord Sport 1.5T CVT,28995,60000,2,0.047083626141953605,0.40002000100005,0.5,0.19825617598518713,8890.0
2020,Ford,Explorer Limited 4WD,28499,48000,4,0.07032091824783326,0.520026001300065,0.0,0.19820035133871947,8891.0
2022,Ford,Explorer Limited RWD,28998,60000,2,0.0469430780042166,0.40002000100005,0.5,0.19817184710254493,8892.0
2022,Dodge,Durango GT Plus AWD,29959,51000,2,0.0019208245490747178,0.49002450122506125,0.5,0.19815984509696322,8893.0
2020,Ram,"1500 Big Horn Quad Cab 6'4"" Box 4WD",29998,34000,4,9.369875849163378e-05,0.6600330016500825,0.0,0.1980661197501197,8894.5
2020,Mercedes-Benz,GLB GLB 250 4MATIC,29998,34000,4,9.369875849163378e-05,0.6600330016500825,0.0,0.1980661197501197,8894.5
2020,Ram,"1500 Big Horn Crew Cab 5'7"" Box 4WD",30000,34000,4,0.0,0.6600330016500825,0.0,0.19800990049502473,8896.0
2021,Nissan,Armada SV 2WD,27156,69000,3,0.1332396345748419,0.3100155007750387,0.25,0.19794843097741674,8897.0
2020,Jeep,Grand Cherokee Limited X 4WD,24782,83000,4,0.24446006090419314,0.17000850042502125,0.0,0.19767858667002225,8898.0
2020,Kia,Telluride S AWD,25000,81000,4,0.23424689622862505,0.19000950047502374,0.0,0.19755098787968214,8899.0
2020,Toyota,Highlander L AWD,27998,53000,4,0.09379245724994156,0.47002350117505876,0.0,0.19728252470248256,8902.5
2020,Jaguar,F-PACE Premium 25t,27998,53000,4,0.09379245724994156,0.47002350117505876,0.0,0.19728252470248256,8902.5
2020,Audi,A4 Premium Plus 45 TFSI quattro,27998,53000,4,0.09379245724994156,0.47002350117505876,0.0,0.19728252470248256,8902.5
2020,GMC,Acadia SLT AWD,27998,53000,4,0.09379245724994156,0.47002350117505876,0.0,0.19728252470248256,8902.5
2020,Mercedes-Benz,C-Class C 300 Sedan 4MATIC,27998,53000,4,0.09379245724994156,0.47002350117505876,0.0,0.19728252470248256,8902.5
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,27998,53000,4,0.09379245724994156,0.47002350117505876,0.0,0.19728252470248256,8902.5
2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL FWD,28998,52000,3,0.0469430780042166,0.48002400120005995,0.25,0.19717304716254794,8906.0
2022,Audi,A4 S line Premium Plus 45 TFSI quattro,29998,51000,2,9.369875849163378e-05,0.49002450122506125,0.5,0.19706356962261334,8907.0
2022,Ford,Explorer Limited RWD,29999,51000,2,4.684937924581689e-05,0.49002450122506125,0.5,0.19703545999506583,8908.0
2022,Subaru,Ascent Limited 7-Passenger,26480,84000,2,0.16490981494495216,0.16000800040001995,0.5,0.19694828908697726,8909.0
2020,Toyota,Highlander L FWD,25989,72000,4,0.18791286015460296,0.280014000700035,0.0,0.19675191630277228,8910.0
2021,Jeep,Grand Cherokee WK 80th Anniversary RWD,24638,93000,3,0.25120637151557745,0.07000350017500878,0.25,0.1967248729618491,8911.0
2023,Toyota,Camry XSE Automatic FWD,29423,65000,1,0.0270320918247835,0.3500175008750437,0.75,0.19622450535738323,8912.0
2020,Subaru,Outback 2.5i Touring,28998,44000,4,0.0469430780042166,0.56002800140007,0.0,0.19617424722255095,8914.0
2020,INFINITI,QX60 SIGNATURE EDITION AWD,28998,44000,4,0.0469430780042166,0.56002800140007,0.0,0.19617424722255095,8914.0
2020,Jeep,Wrangler Unlimited Sport,28998,44000,4,0.0469430780042166,0.56002800140007,0.0,0.19617424722255095,8914.0
2021,BMW,X3 xDrive30i AWD,29995,43000,3,0.00023424689622864037,0.5700285014250712,0.25,0.19614909856525853,8916.0
2021,GMC,Acadia SLT AWD,29998,43000,3,9.369875849163378e-05,0.5700285014250712,0.25,0.19606476968261632,8918.5
2021,Ford,Explorer XLT RWD,29998,43000,3,9.369875849163378e-05,0.5700285014250712,0.25,0.19606476968261632,8918.5
2021,Dodge,Durango GT AWD,29998,43000,3,9.369875849163378e-05,0.5700285014250712,0.25,0.19606476968261632,8918.5
2021,Buick,Enclave Essence AWD,29998,43000,3,9.369875849163378e-05,0.5700285014250712,0.25,0.19606476968261632,8918.5
2021,Ford,Bronco Sport Outer Banks,29999,43000,3,4.684937924581689e-05,0.5700285014250712,0.25,0.19603666005506884,8921.0
2020,Acura,MDX Standard FWD,25500,77000,4,0.21082220660576256,0.23001150057502873,0.0,0.19549677413596614,8922.0
2021,Ram,"1500 Big Horn Quad Cab 6'4"" Box 4WD",27995,62000,3,0.09393300538767879,0.3800190009500475,0.25,0.1953655035176215,8923.0
2021,Honda,Pilot EX-L AWD,29600,47000,3,0.01873975169829012,0.5300265013250662,0.25,0.19525180141649393,8924.0
2021,BMW,X3 xDrive30i AWD,27898,63000,3,0.09847739517451393,0.3700185009250463,0.25,0.19509198738222222,8925.0
2020,Toyota,Highlander L AWD,29998,35000,4,9.369875849163378e-05,0.6500325016250812,0.0,0.19506596974261933,8927.0
2020,INFINITI,QX60 LUXE AWD,29998,35000,4,9.369875849163378e-05,0.6500325016250812,0.0,0.19506596974261933,8927.0
2020,INFINITI,QX60 LUXE AWD,29998,35000,4,9.369875849163378e-05,0.6500325016250812,0.0,0.19506596974261933,8927.0
2021,Toyota,RAV4 Limited FWD,29182,51000,3,0.038322792223003166,0.49002450122506125,0.25,0.19500102570132025,8929.0
2021,Honda,Accord Hybrid EX-L CVT,25984,81000,3,0.1881471070508316,0.19000950047502374,0.25,0.19489111437300607,8930.0
2020,GMC,Acadia SLT AWD,27998,54000,4,0.09379245724994156,0.46002300115005745,0.0,0.19428237469498216,8931.5
2020,Mercedes-Benz,CLA CLA 250 FWD,27998,54000,4,0.09379245724994156,0.46002300115005745,0.0,0.19428237469498216,8931.5
2020,Jeep,Wrangler Unlimited Sport,28000,54000,4,0.09369875849145015,0.46002300115005745,0.0,0.1942261554398873,8933.0
2021,Volkswagen,Atlas Cross Sport 3.6L V6 SE with Technology R-Line 4MOTION,28998,53000,3,0.0469430780042166,0.47002350117505876,0.25,0.19417289715504757,8934.5
2021,BMW,X3 sDrive30i RWD,28998,53000,3,0.0469430780042166,0.47002350117505876,0.25,0.19417289715504757,8934.5
2021,Honda,Pilot EX-L AWD,28999,53000,3,0.04689622862497078,0.47002350117505876,0.25,0.19414478752750008,8936.0
2022,Nissan,Pathfinder SL 4WD,26900,81000,2,0.14523307566174748,0.19000950047502374,0.5,0.1941426955395556,8937.0
2022,Kia,Carnival LXS,27333,77000,2,0.12494729444834873,0.23001150057502873,0.5,0.19397182684151787,8938.0
2022,Volkswagen,Atlas 3.6L V6 SE with Technology 4MOTION,29789,54000,2,0.009885219020848046,0.46002300115005745,0.5,0.19393803175752605,8939.0
2021,Chevrolet,Colorado LT Crew Cab Short Box 4WD,29435,49000,3,0.026469899273834807,0.5100255012750637,0.25,0.19388958994682,8940.0
2022,Cadillac,XT5 Premium Luxury AWD,28952,62000,2,0.04909814944951996,0.3800190009500475,0.5,0.1934645899547262,8941.0
2020,Mercedes-Benz,CLA CLA 250 FWD,28998,45000,4,0.0469430780042166,0.5500275013750687,0.0,0.19317409721505058,8943.5
2020,Rover,Range Rover Evoque P250 S,28998,45000,4,0.0469430780042166,0.5500275013750687,0.0,0.19317409721505058,8943.5
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,28998,45000,4,0.0469430780042166,0.5500275013750687,0.0,0.19317409721505058,8943.5
2020,Mercedes-Benz,A-Class A 220 FWD,28998,45000,4,0.0469430780042166,0.5500275013750687,0.0,0.19317409721505058,8943.5
2021,Ford,Explorer XLT 4WD,29998,44000,3,9.369875849163378e-05,0.56002800140007,0.25,0.19306461967511596,8947.0
2021,Mercedes-Benz,GLB GLB 250 4MATIC,29998,44000,3,9.369875849163378e-05,0.56002800140007,0.25,0.19306461967511596,8947.0
2021,Acura,TLX Standard SH-AWD,29998,44000,3,9.369875849163378e-05,0.56002800140007,0.25,0.19306461967511596,8947.0
2021,Jeep,Grand Cherokee WK 80th Anniversary 4WD,29900,45000,3,0.004684937924572585,0.5500275013750687,0.25,0.19281921316726416,8949.0
2020,Jeep,Grand Cherokee Altitude 4WD,28272,52000,4,0.08095572733661283,0.48002400120005995,0.0,0.19258063676198567,8950.0
2021,Jeep,Grand Cherokee WK Limited X RWD,28950,54000,3,0.04919184820801137,0.46002300115005745,0.25,0.19252200926982405,8951.0
2020,BMW,5 Series 530i xDrive,29998,36000,4,9.369875849163378e-05,0.64003200160008,0.0,0.19206581973511896,8953.0
2020,Jeep,Grand Cherokee Limited RWD,29998,36000,4,9.369875849163378e-05,0.64003200160008,0.0,0.19206581973511896,8953.0
2020,INFINITI,QX60 LUXE AWD,29998,36000,4,9.369875849163378e-05,0.64003200160008,0.0,0.19206581973511896,8953.0
2021,Chevrolet,Colorado Z71 Crew Cab Short Box 4WD,27800,65000,3,0.1030686343405951,0.3500175008750437,0.25,0.19184643086687017,8955.0
