Year,Make,Model,Price,Miles,Rating,Source
2022,Mercedes-Benz,GLS,65990.0,25807,GLS 450 4MATIC Sport Utility 4D,Source.CARVANA
2020,Honda,Civic,22590.0,23042,LX Sedan 4D,Source.CARVANA
2022,Nissan,Frontier King Cab,28990.0,25403,S Pickup 2D 6 ft,Source.CARVANA
2022,Rivian,R1T,60590.0,25153,Adventure Pickup 4D 4 1/2 ft,Source.CARVANA
2018,Tesla,Model 3,26990.0,70458,Long Range Sedan 4D,Source.CARVANA
2022,Volvo,XC90,47990.0,39535,T8 R-Design Recharge Plug-In Hybrid Sport Utility 4D,Source.CARVANA
2018,Ford,F150 SuperCrew Cab,27590.0,94027,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2023,Subaru,WRX,32590.0,7783,Premium Sedan 4D,Source.CARVANA
2016,GMC,Terrain,18590.0,44390,SLE-2 Sport Utility 4D,Source.CARVANA
2018,Toyota,4Runner,33990.0,68057,Limited Sport Utility 4D,Source.CARVANA
2020,Tesla,Model 3,29590.0,33536,Long Range Sedan 4D,Source.CARVANA
2018,Lexus,IS,27990.0,34858,IS 300 Sedan 4D,Source.CARVANA
2023,Nissan,Pathfinder,35590.0,28736,SL Sport Utility 4D,Source.CARVANA
2017,MAZDA,MAZDA3,20590.0,40751,Grand Touring Sedan 4D,Source.CARVANA
2019,Ford,F150 SuperCrew Cab,34590.0,34345,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2020,MAZDA,MAZDA6,22990.0,31771,Grand Touring Sedan 4D,Source.CARVANA
2018,Toyota,Tacoma Double Cab,31990.0,70729,SR5 Pickup 4D 5 ft,Source.CARVANA
2018,Cadillac,ATS,23590.0,53967,Premium Luxury Sedan 4D,Source.CARVANA
2023,Jeep,Wrangler 4xe,37990.0,24655,Willys 4xe Sport Utility 4D,Source.CARVANA
2014,Chevrolet,Impala,19990.0,21102,LT Sedan 4D,Source.CARVANA
2021,Kia,Sedona,27990.0,25187,LX Minivan 4D,Source.CARVANA
2021,Ram,1500 Crew Cab,74590.0,53862,TRX Pickup 4D 5 1/2 ft,Source.CARVANA
2018,Jeep,Renegade,16590.0,76721,Sport SUV 4D,Source.CARVANA
2018,Acura,MDX,27990.0,49328,SH-AWD w/Technology Pkg Sport Utility 4D,Source.CARVANA
2017,Toyota,Camry,21990.0,41816,XLE Sedan 4D,Source.CARVANA
2019,Subaru,WRX,24590.0,41636,Sedan 4D,Source.CARVANA
2017,Ford,F150 Super Cab,27990.0,58221,XL Pickup 4D 6 1/2 ft,Source.CARVANA
2018,Subaru,Impreza,18990.0,60767,2.0i Premium Wagon 4D,Source.CARVANA
2013,Subaru,BRZ,19990.0,54469,Limited Coupe 2D,Source.CARVANA
2018,Toyota,Camry,21990.0,55926,XLE Sedan 4D,Source.CARVANA
2018,BMW,X1,20990.0,70222,xDrive28i Sport Utility 4D,Source.CARVANA
2017,Jeep,Cherokee,17990.0,71022,Limited Sport Utility 4D,Source.CARVANA
2021,Jeep,Compass,23990.0,6972,Latitude Sport Utility 4D,Source.CARVANA
2018,Tesla,Model 3,25590.0,55647,Long Range Sedan 4D,Source.CARVANA
2017,Land Rover,Discovery,26590.0,52445,HSE Sport Utility 4D,Source.CARVANA
2017,Toyota,RAV4,21990.0,105241,Limited Sport Utility 4D,Source.CARVANA
2021,Toyota,Camry,29990.0,29785,XSE Sedan 4D,Source.CARVANA
2014,Ford,Explorer,19590.0,59764,XLT Sport Utility 4D,Source.CARVANA
2022,Nissan,Sentra,22590.0,14912,SV Sedan 4D,Source.CARVANA
2022,Subaru,WRX,29590.0,24841,Premium Sedan 4D,Source.CARVANA
2021,Nissan,Altima,24990.0,29982,2.5 SL Sedan 4D,Source.CARVANA
2018,Ford,Focus,13990.0,58605,SE Hatchback 4D,Source.CARVANA
2022,Tesla,Model 3,34590.0,12762,Long Range Sedan 4D,Source.CARVANA
2016,Ford,Flex,18590.0,69984,SEL Sport Utility 4D,Source.CARVANA
2020,Toyota,Yaris Hatchback,18990.0,41927,LE Sedan 4D,Source.CARVANA
2020,Lexus,RX,41990.0,32661,RX 450h Sport Utility 4D,Source.CARVANA
2020,Kia,Soul,17590.0,27275,LX Wagon 4D,Source.CARVANA
2021,Chevrolet,Blazer,23590.0,60026,2LT Sport Utility 4D,Source.CARVANA
2014,Cadillac,CTS,18590.0,58301,3.6 Coupe 2D,Source.CARVANA
2015,Hyundai,Genesis,19590.0,72022,3.8 Sedan 4D,Source.CARVANA
2021,Ford,Bronco Sport,27590.0,73847,Badlands Sport Utility 4D,Source.CARVANA
2016,Ford,Escape,16590.0,55973,SE Sport Utility 4D,Source.CARVANA
2018,Mercedes-Benz,Mercedes-AMG E-Class,41990.0,22292,E 43 AMG Sedan 4D,Source.CARVANA
2021,Subaru,Forester,25990.0,34646,Premium Sport Utility 4D,Source.CARVANA
2013,Ford,Escape,13990.0,103237,Titanium Sport Utility 4D,Source.CARVANA
2017,BMW,X6,32990.0,51491,xDrive35i Sport Utility 4D,Source.CARVANA
2020,Nissan,Sentra,19990.0,28118,SV Sedan 4D,Source.CARVANA
2022,Chevrolet,Silverado 1500 Crew Cab,56590.0,8258,High Country Pickup 4D 5 3/4 ft,Source.CARVANA
2023,Kia,Seltos,26590.0,17551,EX Sport Utility 4D,Source.CARVANA
2021,Subaru,WRX,27590.0,16261,Sedan 4D,Source.CARVANA
2020,Chevrolet,Colorado Extended Cab,20590.0,68334,LT Pickup 4D 6 ft,Source.CARVANA
2019,Volkswagen,Golf GTI,20590.0,90638,SE Hatchback Sedan 4D,Source.CARVANA
2016,Honda,Civic,20590.0,38827,LX-P Coupe 2D,Source.CARVANA
2021,MAZDA,CX-9,28990.0,44849,Touring Sport Utility 4D,Source.CARVANA
2023,Tesla,Model 3,37990.0,9560,Long Range Sedan 4D,Source.CARVANA
2021,Subaru,Impreza,22990.0,10366,Wagon 4D,Source.CARVANA
2020,Land Rover,Range Rover Evoque,31990.0,34457,P250 SE Sport Utility 4D,Source.CARVANA
2022,Hyundai,Santa Fe,29590.0,19885,SEL Sport Utility 4D,Source.CARVANA
2021,Tesla,Model 3,31990.0,58906,Performance Sedan 4D,Source.CARVANA
2018,Volkswagen,Atlas,22990.0,57719,SE w/Tech Pkg Sport Utility 4D,Source.CARVANA
2020,Kia,Sportage,17990.0,63975,LX Sport Utility 4D,Source.CARVANA
2019,Ford,Ranger SuperCrew,28590.0,60798,XLT Pickup 4D 5 ft,Source.CARVANA
2023,Toyota,GR86,32990.0,8893,Premium Coupe 2D,Source.CARVANA
2018,Buick,Regal TourX,19590.0,76557,Preferred Wagon 4D,Source.CARVANA
2015,Acura,TLX,23590.0,21318,3.5 Sedan 4D,Source.CARVANA
2023,Kia,Seltos,22990.0,25730,LX Sport Utility 4D,Source.CARVANA
2020,Jeep,Renegade,21990.0,38995,Limited Sport Utility 4D,Source.CARVANA
2023,Jeep,Grand Cherokee L,57590.0,18121,Summit Reserve Sport Utility 4D,Source.CARVANA
2020,Jeep,Compass,21990.0,16885,Latitude Sport Utility 4D,Source.CARVANA
2013,Lexus,CT,17590.0,79988,CT 200h Hatchback 4D,Source.CARVANA
2019,Jeep,Compass,18990.0,96302,Trailhawk Sport Utility 4D,Source.CARVANA
2018,Lincoln,MKC,20590.0,57986,Select Sport Utility 4D,Source.CARVANA
2020,Volvo,XC90,32590.0,51830,T6 Momentum Sport Utility 4D,Source.CARVANA
2019,Subaru,Impreza,18990.0,51640,2.0i Wagon 4D,Source.CARVANA
2022,Honda,Civic,27990.0,22095,Sport Hatchback 4D,Source.CARVANA
2022,Nissan,Frontier Crew Cab,36990.0,14418,PRO-4X Pickup 4D 5 ft,Source.CARVANA
2017,Ford,Escape,16990.0,86106,Titanium Sport Utility 4D,Source.CARVANA
2023,Nissan,Frontier Crew Cab,31990.0,11328,SV Pickup 4D 5 ft,Source.CARVANA
2020,Nissan,Sentra,19590.0,36187,SV Sedan 4D,Source.CARVANA
2022,Kia,K5,27590.0,28110,GT-Line Sedan 4D,Source.CARVANA
2019,Jeep,Renegade,19990.0,39190,Limited Sport Utility 4D,Source.CARVANA
2016,Jeep,Patriot,14990.0,61991,Sport SE Sport Utility 4D,Source.CARVANA
2022,Nissan,Altima,22990.0,30159,2.5 SV Sedan 4D,Source.CARVANA
2021,BMW,X1,30590.0,16748,xDrive28i Sport Utility 4D,Source.CARVANA
2018,Mercedes-Benz,E-Class,34590.0,19383,E 300 4MATIC Sedan 4D,Source.CARVANA
2018,Audi,Q7,27590.0,58343,3.0T Premium Plus Sport Utility 4D,Source.CARVANA
2013,Ford,C-MAX Hybrid,11990.0,97719,SEL Wagon 4D,Source.CARVANA
2018,Nissan,Kicks,19590.0,16625,SR Sport Utility 4D,Source.CARVANA
2021,Ram,1500 Crew Cab,44590.0,44518,Rebel Pickup 4D 5 1/2 ft,Source.CARVANA
2021,Jeep,Cherokee,26590.0,24053,80th Anniversary Edition Sport Utility 4D,Source.CARVANA
2019,GMC,Yukon,41590.0,73095,Denali Sport Utility 4D,Source.CARVANA
2020,Jeep,Cherokee,23990.0,14716,Latitude Plus Sport Utility 4D,Source.CARVANA
2020,Mercedes-Benz,Mercedes-AMG E-Class,51590.0,30376,E 53 AMG Coupe 2D,Source.CARVANA
2022,BMW,5 Series,56590.0,26673,M550i xDrive Sedan 4D,Source.CARVANA
2021,Kia,Telluride,32990.0,63463,S Sport Utility 4D,Source.CARVANA
2021,Chevrolet,Camaro,42990.0,24032,SS Coupe 2D,Source.CARVANA
2015,BMW,3 Series,15990.0,76711,320i xDrive Sedan 4D,Source.CARVANA
2021,Chevrolet,Equinox,22590.0,42228,LT Sport Utility 4D,Source.CARVANA
2011,Chevrolet,Avalanche,23990.0,47842,LS Sport Utility Pickup 4D 5 1/4 ft,Source.CARVANA
2022,Ram,1500 Crew Cab,36590.0,13540,Big Horn Pickup 4D 5 1/2 ft,Source.CARVANA
2021,Kia,Forte,19990.0,24223,FE Sedan 4D,Source.CARVANA
2020,Honda,Civic,22990.0,31620,LX Sedan 4D,Source.CARVANA
2017,MAZDA,MAZDA3,16990.0,82531,Touring 2.5 Hatchback 4D,Source.CARVANA
2020,Hyundai,Elantra,19590.0,20681,Value Edition Sedan 4D,Source.CARVANA
2022,Dodge,Challenger,35990.0,594,R/T Coupe 2D,Source.CARVANA
2018,Kia,Optima,16990.0,60841,LX Sedan 4D,Source.CARVANA
2021,Jeep,Compass,23590.0,25176,80th Spec Edition Sport Utility 4D,Source.CARVANA
2019,Nissan,Altima,20590.0,53669,2.5 SR Sedan 4D,Source.CARVANA
2022,MAZDA,CX-9,32590.0,36345,Grand Touring Sport Utility 4D,Source.CARVANA
2019,Tesla,Model 3,22990.0,90000,Long Range Sedan 4D,Source.CARVANA
2015,Chevrolet,Camaro,62590.0,12467,Z/28 Coupe 2D,Source.CARVANA
2021,Cadillac,CT5,31590.0,34553,Premium Luxury Sedan 4D,Source.CARVANA
2021,Hyundai,Palisade,36990.0,53297,Calligraphy Sport Utility 4D,Source.CARVANA
2021,Lexus,NX,27990.0,63609,300 Sport Utility 4D,Source.CARVANA
2023,Tesla,Model Y,40990.0,6137,Long Range Sport Utility 4D,Source.CARVANA
2015,Ford,Escape,13590.0,98157,SE Sport Utility 4D,Source.CARVANA
2019,Jeep,Cherokee,19590.0,65423,Latitude Plus Sport Utility 4D,Source.CARVANA
2017,Nissan,Pathfinder,18590.0,70722,SL Sport Utility 4D,Source.CARVANA
2021,Toyota,Tacoma Double Cab,40990.0,29050,TRD Off-Road Pickup 4D 6 ft,Source.CARVANA
2021,Dodge,Durango,45590.0,5576,R/T Sport Utility 4D,Source.CARVANA
2023,Kia,Seltos,24590.0,14484,S Sport Utility 4D,Source.CARVANA
2018,Chevrolet,Tahoe,31990.0,93427,LT Sport Utility 4D,Source.CARVANA
2021,Acura,TLX,32990.0,52728,2.0 SH-AWD w/Advance Pkg Sedan 4D,Source.CARVANA
2013,MINI,Countryman,13990.0,85262,Cooper S ALL4 Hatchback 4D,Source.CARVANA
2016,Chrysler,Town & Country,16590.0,87317,Touring Minivan 4D,Source.CARVANA
2020,Jeep,Compass,21590.0,62678,Trailhawk Sport Utility 4D,Source.CARVANA
2021,Jeep,Wrangler Unlimited 4xe,37590.0,33765,Sahara 4xe Sport Utility 4D,Source.CARVANA
2022,Kia,Carnival,41990.0,41286,SX Prestige Minivan 4D,Source.CARVANA
2021,Jeep,Renegade,21990.0,19312,Latitude Sport Utility 4D,Source.CARVANA
2022,Volkswagen,Tiguan,20990.0,98706,SE 4MOTION Sport Utility 4D,Source.CARVANA
2020,Tesla,Model 3,31990.0,20476,Performance Sedan 4D,Source.CARVANA
2018,Land Rover,Range Rover Velar,29590.0,58166,S Sport Utility 4D,Source.CARVANA
2020,MINI,Hardtop 4 Door,22990.0,32103,Cooper S Hatchback 4D,Source.CARVANA
2017,Land Rover,Discovery,28990.0,52007,HSE Luxury Sport Utility 4D,Source.CARVANA
2022,Nissan,Pathfinder,31990.0,19646,SV Sport Utility 4D,Source.CARVANA
2021,Volvo,XC40,30590.0,40545,T5 Inscription Sport Utility 4D,Source.CARVANA
2011,Ford,Edge,15590.0,61314,Limited Sport Utility 4D,Source.CARVANA
2019,Land Rover,Range Rover Sport,44590.0,43191,Supercharged Dynamic Sport Utility 4D,Source.CARVANA
2016,Chevrolet,Silverado 1500 Crew Cab,30990.0,54637,LT Pickup 4D 5 3/4 ft,Source.CARVANA
2016,Land Rover,Range Rover,31990.0,59027,HSE Sport Utility 4D,Source.CARVANA
2020,MAZDA,MAZDA6,24590.0,41788,Grand Touring Reserve Sedan 4D,Source.CARVANA
2014,MINI,Countryman,17990.0,24830,Cooper S ALL4 Hatchback 4D,Source.CARVANA
2017,Dodge,Journey,17990.0,6254,SE Sport Utility 4D,Source.CARVANA
2021,Subaru,Crosstrek,25990.0,25198,Limited Sport Utility 4D,Source.CARVANA
2019,Ford,Explorer,24590.0,34190,Sport Utility 4D,Source.CARVANA
2022,GMC,Sierra 1500 Regular Cab,33990.0,25508,Pro Pickup 2D 8 ft,Source.CARVANA
2020,Lexus,RC,59590.0,10024,RC F Coupe 2D,Source.CARVANA
2018,BMW,X2,21990.0,64394,sDrive28i Sport Utility 4D,Source.CARVANA
2017,Chevrolet,Corvette,51990.0,39944,Grand Sport Coupe 2D,Source.CARVANA
2011,Honda,Accord,15990.0,63386,EX Sedan 4D,Source.CARVANA
2014,Chevrolet,Impala,14990.0,96092,LT Sedan 4D,Source.CARVANA
2017,Mitsubishi,Outlander,21990.0,51796,GT Sport Utility 4D,Source.CARVANA
2017,Ford,Escape,13590.0,109384,S Sport Utility 4D,Source.CARVANA
2021,Jeep,Compass,22990.0,24542,Limited Sport Utility 4D,Source.CARVANA
2016,Subaru,WRX,30590.0,31196,STI Sedan 4D,Source.CARVANA
2021,Ford,Edge,22990.0,65649,SEL Sport Utility 4D,Source.CARVANA
2019,Nissan,Murano,24990.0,44274,Platinum Sport Utility 4D,Source.CARVANA
2015,Jeep,Renegade,17590.0,41189,Latitude Sport Utility 4D,Source.CARVANA
2017,Volkswagen,Passat,15990.0,77289,1.8T R-Line Sedan 4D,Source.CARVANA
2023,Toyota,Highlander,32990.0,37289,LE Sport Utility 4D,Source.CARVANA
2020,Acura,TLX,29590.0,51335,3.5 w/Advance Pkg Sedan 4D,Source.CARVANA
2018,Toyota,Tacoma Double Cab,33590.0,61493,TRD Sport Pickup 4D 5 ft,Source.CARVANA
2021,Hyundai,Kona,20590.0,16452,SE Sport Utility 4D,Source.CARVANA
2015,Dodge,Dart,14990.0,30095,SXT Sedan 4D,Source.CARVANA
2018,Toyota,Tundra Double Cab,34990.0,45676,SR5 Pickup 4D 6 1/2 ft,Source.CARVANA
2020,Toyota,Tacoma Double Cab,38990.0,26513,TRD Off-Road Pickup 4D 5 ft,Source.CARVANA
2018,BMW,i3,17990.0,32768,Hatchback 4D,Source.CARVANA
2018,Jeep,Grand Cherokee,22590.0,79237,Limited Sterling Edition Sport Utility 4D,Source.CARVANA
2020,Nissan,Altima,20590.0,72635,2.5 SR Sedan 4D,Source.CARVANA
2023,Nissan,Altima,25590.0,25692,2.5 SV Sedan 4D,Source.CARVANA
2020,Jeep,Cherokee,19590.0,71078,Latitude Plus Sport Utility 4D,Source.CARVANA
2014,Jeep,Cherokee,18990.0,32869,Latitude Sport Utility 4D,Source.CARVANA
2019,Toyota,Tacoma Double Cab,32990.0,63014,SR5 Pickup 4D 5 ft,Source.CARVANA
2023,Nissan,Kicks,23990.0,2359,SV Sport Utility 4D,Source.CARVANA
2016,Volvo,S60,17990.0,60431,T5 Inscription Premier Sedan 4D,Source.CARVANA
2022,Ford,F150 SuperCrew Cab,56990.0,14745,Tremor Pickup 4D 5 1/2 ft,Source.CARVANA
2018,Honda,Civic,23990.0,62377,Si Sedan 4D,Source.CARVANA
2021,Land Rover,Defender 90,48990.0,19298,S Sport Utility 2D,Source.CARVANA
2021,Chevrolet,Colorado Crew Cab,30990.0,26897,LT Pickup 4D 5 ft,Source.CARVANA
2015,Lexus,NX,26990.0,42705,300h Sport Utility 4D,Source.CARVANA
2017,Jeep,Grand Cherokee,25990.0,54223,Overland Sport Utility 4D,Source.CARVANA
2016,Kia,Soul EV,12990.0,62370,+ Wagon 4D,Source.CARVANA
2014,Chevrolet,Camaro,26590.0,51485,SS Coupe 2D,Source.CARVANA
2024,Toyota,Corolla,24990.0,17451,SE Sedan 4D,Source.CARVANA
2020,Subaru,WRX,35590.0,30907,STI Sedan 4D,Source.CARVANA
2019,Kia,Optima,19990.0,23503,LX Sedan 4D,Source.CARVANA
2017,Ford,Explorer,21990.0,39303,Sport Utility 4D,Source.CARVANA
2023,Jeep,Grand Wagoneer,64590.0,34929,Sport Utility 4D,Source.CARVANA
2019,Porsche,Panamera,55990.0,25458,Sedan 4D,Source.CARVANA
2012,Honda,Accord,13990.0,119780,EX-L Coupe 2D,Source.CARVANA
2021,Jeep,Wrangler Unlimited,33990.0,32293,80th Edition Sport Utility 4D,Source.CARVANA
2019,Tesla,Model 3,28590.0,37180,Long Range Sedan 4D,Source.CARVANA
2022,Nissan,Sentra,21590.0,16359,SV Sedan 4D,Source.CARVANA
2016,Mercedes-Benz,Metris Passenger,30590.0,33730,Van 4D,Source.CARVANA
2017,Ford,Mustang,29990.0,53457,GT Coupe 2D,Source.CARVANA
2013,Buick,LaCrosse,15990.0,27374,Sedan 4D,Source.CARVANA
2018,Toyota,RAV4,23590.0,35310,XLE Sport Utility 4D,Source.CARVANA
2018,Volkswagen,Tiguan,17590.0,82845,2.0T SE Sport Utility 4D,Source.CARVANA
2022,Tesla,Model Y,37990.0,19134,Long Range Sport Utility 4D,Source.CARVANA
2016,Jeep,Grand Cherokee,22990.0,84659,Summit Sport Utility 4D,Source.CARVANA
2016,GMC,Sierra 1500 Crew Cab,33990.0,45959,SLT Pickup 4D 5 3/4 ft,Source.CARVANA
2016,Hyundai,Sonata,16990.0,43678,Sport Sedan 4D,Source.CARVANA
2021,Lexus,NX,33990.0,34408,300h Sport Utility 4D,Source.CARVANA
2022,Subaru,WRX,29990.0,17564,Premium Sedan 4D,Source.CARVANA
2014,Nissan,JUKE,11590.0,108213,SV Sport Utility 4D,Source.CARVANA
2020,Nissan,Rogue,18990.0,61509,S Sport Utility 4D,Source.CARVANA
2022,Ford,Ranger SuperCrew,35590.0,46894,Lariat Pickup 4D 5 ft,Source.CARVANA
2022,Volkswagen,Taos,28990.0,9517,SEL 4MOTION Sport Utility 4D,Source.CARVANA
2015,Subaru,Outback,19990.0,46047,2.5i Premium Wagon 4D,Source.CARVANA
2018,Lincoln,MKX,22990.0,55356,Premiere Sport Utility 4D,Source.CARVANA
2021,Honda,Pilot,33990.0,25294,Special Edition Sport Utility 4D,Source.CARVANA
2019,Honda,Accord,22990.0,63537,EX Sedan 4D,Source.CARVANA
2018,Nissan,Altima,20590.0,24958,2.5 SR Sedan 4D,Source.CARVANA
2017,Ford,F150 Regular Cab,25590.0,25381,XL Pickup 2D 6 1/2 ft,Source.CARVANA
2023,Jeep,Grand Cherokee,37990.0,38783,Limited Sport Utility 4D,Source.CARVANA
2022,Tesla,Model Y,40590.0,11833,Performance Sport Utility 4D,Source.CARVANA
2015,INFINITI,QX60,20990.0,50083,3.5 Sport Utility 4D,Source.CARVANA
2019,Subaru,Forester,21990.0,67418,Premium Sport Utility 4D,Source.CARVANA
2015,Jeep,Cherokee,16590.0,58575,Sport SUV 4D,Source.CARVANA
2021,Kia,Telluride,37990.0,42230,SX Sport Utility 4D,Source.CARVANA
2015,Subaru,WRX,17590.0,103029,Premium Sedan 4D,Source.CARVANA
2014,Ford,Edge,18990.0,33374,SEL Sport Utility 4D,Source.CARVANA
2016,Honda,Fit,18590.0,22753,LX Hatchback 4D,Source.CARVANA
2023,Hyundai,Venue,23590.0,18984,Limited Sport Utility 4D,Source.CARVANA
2022,Lexus,GX,57990.0,12610,GX 460 Luxury Sport Utility 4D,Source.CARVANA
2020,Tesla,Model Y,30990.0,50616,Long Range Sport Utility 4D,Source.CARVANA
2015,Mercedes-Benz,C-Class,20590.0,41517,C 300 4MATIC Sedan 4D,Source.CARVANA
2017,Toyota,Camry,17590.0,90027,SE Sedan 4D,Source.CARVANA
2023,BMW,X1,41990.0,658,xDrive28i Sport Utility 4D,Source.CARVANA
2016,Audi,Q5,22990.0,31943,2.0T Premium Plus Sport Utility 4D,Source.CARVANA
2021,Subaru,WRX,26990.0,33483,Sedan 4D,Source.CARVANA
2019,MINI,Hardtop 4 Door,15990.0,80875,Cooper Hatchback 4D,Source.CARVANA
2018,Chevrolet,Impala,19590.0,58645,LT Sedan 4D,Source.CARVANA
2015,Chevrolet,Corvette,46990.0,10805,Stingray Z51 Coupe 2D,Source.CARVANA
2015,Chevrolet,Corvette,46990.0,10805,Stingray Z51 Coupe 2D,Source.CARVANA
2020,Ford,EcoSport,18990.0,31428,SE Sport Utility 4D,Source.CARVANA
2022,Toyota,Camry,31590.0,30060,XSE Sedan 4D,Source.CARVANA
2014,Toyota,Camry,18990.0,45561,SE Sedan 4D,Source.CARVANA
2021,Ford,Ranger SuperCrew,33990.0,34889,XLT Pickup 4D 5 ft,Source.CARVANA
2020,Tesla,Model Y,31990.0,52020,Performance Sport Utility 4D,Source.CARVANA
2020,Subaru,Crosstrek,22990.0,61389,Premium Sport Utility 4D,Source.CARVANA
2020,Volvo,XC40,26990.0,62630,T5 R-Design Sport Utility 4D,Source.CARVANA
2018,Ford,F150 SuperCrew Cab,28990.0,70246,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2022,Nissan,Versa,18590.0,22749,S Sedan 4D,Source.CARVANA
2020,Jeep,Grand Cherokee,31990.0,33378,Limited X Sport Utility 4D,Source.CARVANA
2023,BMW,3 Series,43990.0,351,330i Sedan 4D,Source.CARVANA
2016,MAZDA,CX-3,16590.0,67517,Touring Sport Utility 4D,Source.CARVANA
2022,Nissan,Rogue Sport,23990.0,15452,SV Sport Utility 4D,Source.CARVANA
2022,Genesis,G80,35590.0,18039,2.5T Sedan 4D,Source.CARVANA
2019,Subaru,Crosstrek,20590.0,69482,2.0i Premium Sport Utility 4D,Source.CARVANA
2022,GMC,Terrain,27590.0,20464,SLT Sport Utility 4D,Source.CARVANA
2017,Chevrolet,Malibu,17990.0,44513,LS Sedan 4D,Source.CARVANA
2012,Acura,TL,17990.0,61743,Sedan 4D,Source.CARVANA
2016,Nissan,Rogue,14990.0,75436,S Sport Utility 4D,Source.CARVANA
2018,Ford,F150 SuperCrew Cab,31590.0,35008,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2022,Nissan,Kicks,19590.0,34155,S Sport Utility 4D,Source.CARVANA
2016,MAZDA,CX-3,17990.0,70206,Grand Touring Sport Utility 4D,Source.CARVANA
2015,GMC,Sierra 1500 Double Cab,29590.0,43315,SLT Pickup 4D 6 1/2 ft,Source.CARVANA
2022,Polestar,2,31990.0,9576,Long Range Dual Motor Hatchback 4D,Source.CARVANA
2023,Tesla,Model 3,40990.0,8634,Performance Sedan 4D,Source.CARVANA
2021,Volkswagen,Tiguan,22990.0,43220,S 4MOTION Sport Utility 4D,Source.CARVANA
2019,Toyota,RAV4,25990.0,43655,XLE Sport Utility 4D,Source.CARVANA
2020,Chrysler,Pacifica,22590.0,86704,Touring L Minivan 4D,Source.CARVANA
2021,Nissan,Rogue,23990.0,31276,SV Sport Utility 4D,Source.CARVANA
2022,Ram,1500 Crew Cab,39590.0,8071,Big Horn Pickup 4D 5 1/2 ft,Source.CARVANA
2015,Porsche,Panamera,43990.0,52629,GTS Sedan 4D,Source.CARVANA
2021,Volvo,XC90,40590.0,21888,T6 Momentum Sport Utility 4D,Source.CARVANA
2017,Toyota,RAV4,22990.0,22974,LE Sport Utility 4D,Source.CARVANA
2020,Jeep,Compass,19990.0,62243,Limited Sport Utility 4D,Source.CARVANA
2017,Jaguar,XE,21590.0,33518,XE 20d Premium Sedan 4D,Source.CARVANA
2021,MAZDA,CX-5,24590.0,30078,Touring Sport Utility 4D,Source.CARVANA
2021,Hyundai,Sonata Hybrid,26990.0,29355,Limited Sedan 4D,Source.CARVANA
2019,Toyota,Camry,23590.0,51084,SE Sedan 4D,Source.CARVANA
2021,Nissan,Maxima,21990.0,74928,SV Sedan 4D,Source.CARVANA
2013,MINI,Hardtop,13990.0,48878,Cooper Hatchback 2D,Source.CARVANA
2021,Jeep,Grand Cherokee,26590.0,35200,Laredo E Sport Utility 4D,Source.CARVANA
2019,Jeep,Cherokee,22990.0,62764,TrailHawk Sport Utility 4D,Source.CARVANA
2019,Volvo,XC60,28590.0,28639,T5 Momentum Sport Utility 4D,Source.CARVANA
2021,Ford,Mustang,26990.0,21656,EcoBoost Coupe 2D,Source.CARVANA
2020,Ford,F150 SuperCrew Cab,28990.0,57671,XLT Pickup 4D 6 1/2 ft,Source.CARVANA
2021,Tesla,Model Y,33590.0,46676,Long Range Sport Utility 4D,Source.CARVANA
2020,Ram,1500 Crew Cab,35990.0,15183,Big Horn Pickup 4D 5 1/2 ft,Source.CARVANA
2021,Lexus,NX,34990.0,29487,300 F SPORT SUV 4D,Source.CARVANA
2021,Tesla,Model Y,32590.0,50732,Long Range Sport Utility 4D,Source.CARVANA
2021,Tesla,Model Y,33590.0,30896,Long Range Sport Utility 4D,Source.CARVANA
2023,Tesla,Model 3,32990.0,6784,Standard Sedan 4D,Source.CARVANA
2019,BMW,2 Series,35590.0,45714,M240i xDrive Coupe 2D,Source.CARVANA
2019,Chevrolet,Silverado 1500 Limited Double Cab,29590.0,60244,LT Pickup 4D 6 1/2 ft,Source.CARVANA
2021,Ford,Explorer,27590.0,66745,XLT Sport Utility 4D,Source.CARVANA
2020,Subaru,Crosstrek,24590.0,63707,Limited Sport Utility 4D,Source.CARVANA
2023,Mercedes-Benz,GLA,40990.0,4613,GLA 250 4MATIC Sport Utility 4D,Source.CARVANA
2019,Ford,Mustang,26990.0,38015,EcoBoost Coupe 2D,Source.CARVANA
2023,Kia,Rio,19990.0,13629,S Sedan 4D,Source.CARVANA
2014,Chevrolet,Camaro,18990.0,62807,LT Coupe 2D,Source.CARVANA
2020,Toyota,RAV4,26990.0,57752,XLE Sport Utility 4D,Source.CARVANA
2021,Jeep,Cherokee,25590.0,30991,Limited Sport Utility 4D,Source.CARVANA
2023,Nissan,Kicks,22990.0,10645,SV Sport Utility 4D,Source.CARVANA
2020,Mitsubishi,Outlander,20990.0,66847,SE Sport Utility 4D,Source.CARVANA
2020,Lincoln,MKZ,27990.0,31875,Reserve Sedan 4D,Source.CARVANA
2017,Volkswagen,Tiguan,20590.0,38558,2.0T Wolfsburg Edition 4Motion Sport Utility 4D,Source.CARVANA
