Year,Make,Model,Price,Miles,Rating,Source
2020,Buick,Encore Preferred FWD,14500,76000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SR AWD,23998,7000,Great Price,Source.CAR_AND_DRIVER
2023,Cadillac,XT5 Luxury AWD,26289,69000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jeep,Renegade Altitude FWD,16194,79000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Sentra SV,19022,28000,Excellent Price,Source.CAR_AND_DRIVER
2022,Toyota,Camry XSE Automatic FWD,28693,29000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Ranger XL 2WD SuperCab 6' Box,19900,86000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue SV FWD,21300,54000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer Limited RWD,28159,42000,Excellent Price,Source.CAR_AND_DRIVER
2020,Subaru,Ascent Premium 7-Passenger,18943,98000,Excellent Price,Source.CAR_AND_DRIVER
2020,Kia,Sorento SX V6 AWD,18588,92000,Excellent Price,Source.CAR_AND_DRIVER
2020,Toyota,Camry SE FWD Automatic,21881,52000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra N Line DCT,26998,5000,Fair Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Limited 4WD,19989,79000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR FWD,25998,12000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry XSE Automatic,29267,6000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,F-150 XL SuperCrew 5.5' Box 4WD,27403,96000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 LE FWD,23009,53000,Excellent Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,29998,33000,Excellent Price,Source.CAR_AND_DRIVER
2022,Toyota,Venza XLE AWD,28525,47000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,HR-V Sport AWD,22588,34000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i,23200,29000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-9 Grand Touring AWD,29920,24000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,20239,64000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL AWD,27998,22000,Fair Price,Source.CAR_AND_DRIVER
2021,Buick,Encore Preferred AWD,16657,61000,Excellent Price,Source.CAR_AND_DRIVER
2022,Buick,Encore Preferred AWD,19998,21000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,Tacoma SR Access Cab 6' Bed I4 2WD Automatic,27425,17000,Great Price,Source.CAR_AND_DRIVER
2021,Buick,Encore Preferred FWD,18998,30000,Excellent Price,Source.CAR_AND_DRIVER
2024,Honda,Accord EX,29995,3000,Fair Price,Source.CAR_AND_DRIVER
2022,Buick,Encore GX Preferred AWD,18589,64000,Excellent Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Blazer 2LT AWD,21217,63000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SEL 2.5L,24998,8000,Excellent Price,Source.CAR_AND_DRIVER
2020,Cadillac,XT5 Premium Luxury AWD,26998,59000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SEL 2.5L,24468,16000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic LX Sedan CVT,21181,61000,Fair Price,Source.CAR_AND_DRIVER
2024,Hyundai,Tucson SE AWD,23980,10000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,F-150 XL SuperCrew 5.5' Box 2WD,26998,95000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry XSE Automatic,26949,45000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,CR-V Hybrid Sport FWD,29999,19000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 XLE AWD,27195,51000,Great Price,Source.CAR_AND_DRIVER
2024,Toyota,Camry SE Automatic FWD,26252,17000,Fair Price,Source.CAR_AND_DRIVER
2024,Honda,Civic Sport Sedan CVT,24887,5000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue S AWD,20998,59000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Malibu 4dr Sedan LS w/1FL,17061,65000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Sentra SV CVT,16697,67000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL AWD,26066,44000,Fair Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Trailblazer LT AWD,23998,22000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla LE CVT,22998,11000,Fair Price,Source.CAR_AND_DRIVER
2020,Tesla,Model Y Performance Dual Motor AWD,25971,81000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer XLT RWD,25239,64000,Great Price,Source.CAR_AND_DRIVER
2022,Mitsubishi,Outlander Sport LE 2.0 AWC CVT,17800,28000,Excellent Price,Source.CAR_AND_DRIVER
2022,Jeep,Cherokee Latitude Lux 4WD,23749,63000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE FWD,18500,43000,Great Price,Source.CAR_AND_DRIVER
2021,BMW,3 Series 330i RWD,27499,62000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX FWD,26538,47000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Colorado Z71 Crew Cab Short Box 4WD,27800,65000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue S FWD,22541,12000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona Ultimate AWD DCT,20676,58000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Latitude Plus 4WD,18835,91000,Great Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Trailblazer LT FWD,22520,3000,Excellent Price,Source.CAR_AND_DRIVER
2022,Kia,K5 LXS FWD,18920,66000,Excellent Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 Adventure AWD,28565,57000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer Base RWD,26998,31000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,K5 EX FWD,24700,22000,Great Price,Source.CAR_AND_DRIVER
2021,Genesis,G70 2.0T RWD,24753,52000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Hybrid SEL,18998,89000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic LX Sedan CVT,20118,23000,Great Price,Source.CAR_AND_DRIVER
2021,Lexus,NX NX 300 AWD,28196,54000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Frontier SV Crew Cab 2WD,26144,49000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Colorado LT Extended Cab Standard Box 2WD,18995,75000,Excellent Price,Source.CAR_AND_DRIVER
2020,Toyota,Tacoma SR Double Cab 5' Bed I4 2WD Automatic,24800,79000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,K5 EX FWD,25998,32000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,23400,35000,Great Price,Source.CAR_AND_DRIVER
2023,Dodge,Charger SXT RWD,27998,561,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Frontier SV Crew Cab Short Bed 4WD,27735,50000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage Nightfall AWD,21495,27000,Excellent Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE 4MOTION,23998,35000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla Cross L FWD,22000,45000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,25998,20000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra SEL IVT,21500,7000,Fair Price,Source.CAR_AND_DRIVER
2021,Genesis,G70 2.0T RWD,26998,34000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot EX-L FWD,28799,47000,Fair Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Blazer 2LT AWD,29980,14000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Corolla Cross Hybrid SE AWD,27984,30000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Clarity Plug-In Hybrid Touring,26998,28000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Limited,24998,46000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 Adventure AWD,29295,52000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LS with 1LS AWD,17957,53000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 XLE FWD,23700,29000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Freedom 4WD,17920,66000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SV FWD,23990,14000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Edge SEL FWD,18900,69000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV FWD,21990,57000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Versa SV CVT,16112,59000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,24585,30000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Spark 1LT CVT,14995,40000,Great Price,Source.CAR_AND_DRIVER
2023,Mazda,CX-30 Turbo Premium Plus,29789,3000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox LT with 1LT FWD,22498,36000,Fair Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LT with 1LT FWD,20899,39000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX FWD,28895,18000,Fair Price,Source.CAR_AND_DRIVER
2020,Honda,Fit LX CVT,16656,34000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo E 4WD,26998,38000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR FWD,25988,13000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla LE CVT,17750,59000,Excellent Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Bolt EV LT,16500,56000,Great Price,Source.CAR_AND_DRIVER
2024,Volkswagen,Taos SE 4MOTION,28998,3000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE FWD,15420,74000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Sorento EX V6 FWD,24646,28000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Camaro LT with 1LT Coupe,28998,16000,Fair Price,Source.CAR_AND_DRIVER
2023,Honda,Accord EX without BSI,27998,6000,Great Price,Source.CAR_AND_DRIVER
2022,Ford,Edge SEL,29900,11000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport 1.5T CVT,27248,26000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,19498,7000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V EX AWD,23989,62000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Colorado LT Extended Cab Standard Box 2WD,22995,39000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage S AWD,21500,44000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Rogue Sport S FWD,16699,44000,Excellent Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LS with 1LS FWD,19505,39000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Murano AWD SL,28998,32000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Ranger XLT 2WD SuperCrew 5' Box,26247,62000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Kicks S,19323,10000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Malibu 4dr Sedan LS w/1FL,18998,58000,Fair Price,Source.CAR_AND_DRIVER
2021,Audi,Q5 Premium SUV,26998,50000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Ranger XL SuperCab 6' Box 2WD,24300,34000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Crosstrek 2.5i Limited CVT,23400,68000,Fair Price,Source.CAR_AND_DRIVER
2020,Dodge,Journey SE Value FWD,17279,67000,Fair Price,Source.CAR_AND_DRIVER
2021,Subaru,Outback 2.5i,21483,33000,Excellent Price,Source.CAR_AND_DRIVER
2020,INFINITI,QX60 LUXE AWD,27998,39000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport SE 1.5T CVT,26297,27000,Excellent Price,Source.CAR_AND_DRIVER
2021,Acura,TLX FWD with Technology Package,29500,45000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SEL FWD,18691,53000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Spark 1LT CVT,14995,41000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Camry SE Automatic FWD,22915,58000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla LE CVT,20900,8000,Excellent Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra N Line DCT,25995,21000,Fair Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot EX FWD,25587,47000,Great Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Jetta SE Automatic,24998,1000,Fair Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Taos SE FWD,26389,7000,Fair Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Taos SE FWD,25589,17000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata Hybrid SEL,24998,25000,Excellent Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Tiguan SE R-Line Black FWD,26998,29000,Fair Price,Source.CAR_AND_DRIVER
2022,Ford,Edge Titanium,24469,54000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry SE Automatic,19584,85000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,Sorento LX AWD,24966,37000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer Limited 4WD,27988,72000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Ridgeline RTL-E AWD,29500,44000,Excellent Price,Source.CAR_AND_DRIVER
2022,Chrysler,300 S RWD,27200,46000,Excellent Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Touring L FWD,27998,59000,Fair Price,Source.CAR_AND_DRIVER
2020,BMW,3 Series 330i RWD,23689,55000,Excellent Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SEL 2.0T FWD,24995,37000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Pilot EX-L FWD,27900,37000,Excellent Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring FWD,21909,71000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla Cross L FWD,22800,36000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Soul EX IVT,20998,7000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trax LT AWD,18760,44000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Kicks SV,14797,99000,Fair Price,Source.CAR_AND_DRIVER
2022,Honda,Insight EX,22899,22000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 SV FWD,19210,59000,Fair Price,Source.CAR_AND_DRIVER
2022,Audi,Q3 S line Premium Plus 45 TFSI,29998,48000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Tahoe LS RWD,28998,94000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Pathfinder FWD SL,20793,78000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer XLT 4WD,28448,26000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla Hatchback SE CVT,20820,35000,Excellent Price,Source.CAR_AND_DRIVER
2020,Toyota,Corolla LE CVT,18555,37000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Explorer XLT 4WD,25300,58000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Ranger XLT 2WD SuperCrew 5' Box,28998,31000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Pilot EX-L FWD,29986,46000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Limited 4WD,26998,17000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,20998,33000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox LT with 1LT FWD,22998,14000,Great Price,Source.CAR_AND_DRIVER
2023,Ford,Escape ST-Line FWD,24270,15000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,Civic EX Sedan CVT,25300,17000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks SR,18600,64000,Fair Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Taos S FWD,22435,11000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry LE Automatic,22998,34000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Edge SEL AWD,22998,35000,Great Price,Source.CAR_AND_DRIVER
2021,INFINITI,Q50 3.0t LUXE RWD,28998,33000,Fair Price,Source.CAR_AND_DRIVER
2021,Honda,Passport EX-L AWD,27946,39000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Highlander XLE AWD,29998,82000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jaguar,XE S RWD,24998,52000,Fair Price,Source.CAR_AND_DRIVER
2020,Kia,Soul LX IVT,13798,77000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue 2023.5 SV AWD,25292,34000,Great Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Grand Touring Reserve AWD,22999,74000,Excellent Price,Source.CAR_AND_DRIVER
2020,Hyundai,Elantra SE 2.0L IVT,15998,59000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,19985,27000,Great Price,Source.CAR_AND_DRIVER
2021,Mitsubishi,Outlander Sport ES 2.0 FWD CVT,14920,65000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SE,19998,31000,Fair Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LT with 2FL AWD,21800,22000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Soul S IVT,18998,10000,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SV FWD,19900,45000,Great Price,Source.CAR_AND_DRIVER
2020,Mazda,CX-5 Grand Touring AWD,22200,38000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,17499,52000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Sentra SR,21000,12000,Excellent Price,Source.CAR_AND_DRIVER
2020,Nissan,Sentra SV CVT,19998,11000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Outback 2.5i Limited,27998,27000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Corolla Cross Hybrid SE AWD,28423,17000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,18996,24000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Spark 1LT CVT,14995,40000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,29998,38000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV FWD,22100,40000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Sentra SV,20998,18000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,Venza XLE AWD,28997,59000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks S,15420,61000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Altitude FWD,19998,60000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,Soul LX IVT,13613,76000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Bronco Sport Outer Banks,26369,52000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 Adventure AWD,29155,52000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona Limited AWD DCT,19950,31000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SV AWD,22998,17000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV FWD,23998,27000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks S,17998,50000,Fair Price,Source.CAR_AND_DRIVER
2021,Subaru,Outback 2.5i Limited,26998,38000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 SR AWD,19998,34000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Grand Cherokee Laredo E 4WD,20988,88000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,HR-V LX AWD,21998,34000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 XLE FWD,25600,54000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SR FWD,20200,39000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,28998,47000,Great Price,Source.CAR_AND_DRIVER
2020,Buick,Envision Premium II AWD,25998,21000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,F-150 XLT SuperCrew 5.5' Box 2WD,25995,95000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Sportage EX FWD,18884,62000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage LX FWD,17500,51000,Excellent Price,Source.CAR_AND_DRIVER
2020,Honda,Civic LX Sedan CVT,19999,25000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Limited FWD,19956,45000,Excellent Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V LX FWD,19900,69000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Murano AWD SV,28998,15000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Soul GT-Line IVT,17984,25000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Platinum AWD,29998,30000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Sentra SV CVT,17999,20000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Ascent Premium 8-Passenger,27998,35000,Great Price,Source.CAR_AND_DRIVER
2024,Hyundai,Tucson SEL FWD,28320,4000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson SEL AWD,22500,46000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Bronco Sport Base,23971,33000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Elantra Limited IVT,22800,26000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trax LT FWD,18101,25000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox Premier with 2LZ FWD,23499,47000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V LX FWD,20500,64000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SR FWD,23998,14000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Elantra SEL IVT (alt),18997,30000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Civic EX Sedan CVT,22488,22000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LT with 2FL FWD,20999,18000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Edge SEL AWD,26699,32000,Great Price,Source.CAR_AND_DRIVER
2024,Hyundai,Tucson SEL FWD,26391,4000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Frontier SV Crew Cab Short Bed 4WD,29750,45000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,K5 LX FWD,15600,86000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Venza XLE AWD,29126,35000,Excellent Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,23862,30000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE AWD,18998,43000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,22966,28000,Excellent Price,Source.CAR_AND_DRIVER
2020,Chrysler,300 Touring RWD,18000,71000,Excellent Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 XLE FWD,24000,54000,Excellent Price,Source.CAR_AND_DRIVER
2023,Toyota,Camry SE Automatic FWD,24500,21000,Great Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring FWD,25998,12000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SE 2.5L,20500,12000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Fusion Hybrid SEL FWD,20405,30000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SV FWD,22998,17000,Great Price,Source.CAR_AND_DRIVER
2020,Mazda,CX-5 Touring FWD,19937,58000,Great Price,Source.CAR_AND_DRIVER
2022,Subaru,Ascent Limited 7-Passenger,28491,85000,Great Price,Source.CAR_AND_DRIVER
2021,BMW,3 Series 330i xDrive,29788,12000,Great Price,Source.CAR_AND_DRIVER
2021,Mazda,Mazda3 Premium 5-Door FWD,21999,23000,Excellent Price,Source.CAR_AND_DRIVER
2020,Hyundai,Sonata SEL,21998,37000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox AWD 4dr LS w/1FL,18500,52000,Great Price,Source.CAR_AND_DRIVER
2024,Hyundai,Tucson Hybrid SEL Convenience AWD,29920,11000,Excellent Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LT with 1LT FWD,20499,46000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Kona SEL FWD Automatic,21998,11000,Great Price,Source.CAR_AND_DRIVER
2022,Mitsubishi,Outlander SEL FWD,28670,14000,Great Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Taos SE FWD,23998,8000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot EX-L AWD,28900,47000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Tucson SE AWD,21998,13000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Civic Sport Sedan CVT,23998,22000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 XLE FWD,23000,54000,Excellent Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger GT RWD,29995,25000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,23998,43000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Murano SV AWD,22998,32000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Outback 2.4T Touring XT,29998,45000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Edge Titanium FWD,22995,35000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Trailhawk 4WD,21998,59000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue SV AWD,26691,11000,Fair Price,Source.CAR_AND_DRIVER
2020,GMC,Terrain SLE FWD,19200,59000,Excellent Price,Source.CAR_AND_DRIVER
2023,Toyota,RAV4 LE FWD,26825,18000,Great Price,Source.CAR_AND_DRIVER
2023,Dodge,Charger SXT AWD,29998,5000,Excellent Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Spark 1LT CVT,12954,74000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue S AWD,22998,28000,Great Price,Source.CAR_AND_DRIVER
